IMPORTANT NOTE: SHEET IS PROTOCTED AND WILL GIVE A WARNING BEFORE EDITS CAN BE MADE. PLEASE TAKE CARE NOT TO MAKE UNINTENDED CHANGES.												
To be completed by wet lab team member												Experiment Index (DO NOT CHANGE)
Sample Index (from MSTS)	sample ID (from MSTS)	Team member intials	Date experiment started	Date experiment completed	Experiment type	Protocol used	Reference to notebook and page number	Passed pre-sequencing QC? (see SOP; if not, please explain in notes)	Sequencing library generated? (enter in mSeqTS)	Library ID (if library generated)	Notes	
SAMP-681	Laura_HDAC	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_531	Biomek	EXP-911
SAMP-682	Laura_dTAG	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_532	Biomek	EXP-912
SAMP-649	1	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_533	Biomek	EXP-913
SAMP-650	2	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_534	Biomek	EXP-914
SAMP-651	3	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_535	Biomek	EXP-915
SAMP-645	PC9	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_536	Biomek	EXP-916
SAMP-646	SF767	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_537	Biomek	EXP-917
SAMP-647	PC9	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_538	Biomek	EXP-918
SAMP-648	SF767	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_539	Biomek	EXP-919
SAMP-159	GM19240	JYH	7/6/18	7/6/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	yes	Yes	JYH_540	Biomek	EXP-920
SAMP-227	D00_Rep2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_226	CVDC_D0_r2_H3K4me1	EXP-921
SAMP-229	D03_Rep2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_227	CVDC_D3_r2_H3K4me1	EXP-922
SAMP-239	D05_Rep2_CM	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_228	CVDC_CM_D5_r2_H3K4me1	EXP-923
SAMP-241	D07_Rep2_CM	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_229	CVDC_CM_D7_r2_H3K4me1	EXP-924
SAMP-243	D09_Rep2_CM	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_230	CVDC_CM_D9_r2_H3K4me1	EXP-925
SAMP-245	D15_Rep2_CM	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_231	CVDC_CM_D15_r2_H3K4me1	EXP-926
SAMP-247	D05_Rep2_Epi	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_232	CVDC_Epi_D5_r2_H3K4me1	EXP-927
SAMP-249	D07_Rep2_Epi	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_233	CVDC_Epi_D7_r2_H3K4me1	EXP-928
SAMP-251	D09_Rep2_Epi	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_234	CVDC_Epi_D9_r2_H3K4me1	EXP-929
SAMP-253	D15_Rep2_Epi	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_235	CVDC_Epi_D15_r2_H3K4me1	EXP-930
SAMP-255	D20_Rep2_Epi	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_236	CVDC_Epi_D20_r2_H3K4me1	EXP-931
SAMP-231	D05_Rep2_VE	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_237	CVDC_VE_D5_r2_H3K4me1	EXP-932
SAMP-233	D07_Rep2_VE	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_238	CVDC_VE_D7_r2_H3K4me1	EXP-933
SAMP-235	D09_Rep2_VE	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_239	CVDC_VE_D9_r2_H3K4me1	EXP-934
SAMP-231	D15_Rep2_VE	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_240	CVDC_VE_D15_r2_H3K4me1	EXP-935
NA	ENCODE Heart r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_241	Heart_r1_H3K4me1	EXP-936
NA	ENCODE Lung r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_242	Lung_r1_H3K4me1	EXP-937
NA	ENCODE Liver r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_243	Liver_r1_H3K4me1	EXP-938
NA	ENCODE Kidney r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_244	Kidney_r1_H3K4me1	EXP-939
NA	ENCODE Spleen r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_245	Spleen_r1_H3K4me1	EXP-940
NA	ENCODE Small Intestine r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_246	Small Intestine_r1_H3K4me1	EXP-941
NA	ENCODE Large Intestine r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_247	Large Intestine_r1_H3K4me1	EXP-942
NA	ENCODE Cerebellum r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_248	Cerebellum_r1_H3K4me1	EXP-943
NA	ENCODE Cortex r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_249	Cortex_r1_H3K4me1	EXP-944
NA	ENCODE Olfactory Bulb r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_250	Olfactory Bulb_r1_H3K4me1	EXP-945
NA	ENCODE Thymus r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_251	Thymus_r1_H3K4me1	EXP-946
NA	ENCODE Bone Marrow r1	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_252	Bone Marrow_r1_H3K4me1	EXP-947
NA	ENCODE Heart r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_253	Heart_r2_H3K4me1	EXP-948
NA	ENCODE Lung r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_254	Lung_r2_H3K4me1	EXP-949
NA	ENCODE Liver r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_255	Liver_r2_H3K4me1	EXP-950
NA	ENCODE Kidney r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_256	Kidney_r2_H3K4me1	EXP-951
NA	ENCODE Spleen r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_257	Spleen_r2_H3K4me1	EXP-952
NA	ENCODE Small Intestine r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_258	Small Intestine_r2_H3K4me1	EXP-953
NA	ENCODE Large Intestine r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_259	Large Intestine_r2_H3K4me1	EXP-954
NA	ENCODE Cerebellum r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_260	Cerebellum_r2_H3K4me1	EXP-955
NA	ENCODE Cortex r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_261	Cortex_r2_H3K4me1	EXP-956
NA	ENCODE Olfactory Bulb r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_262	Olfactory Bulb_r2_H3K4me1	EXP-957
NA	ENCODE Thymus r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_263	Thymus_r2_H3K4me1	EXP-958
NA	ENCODE Bone Marrow r2	AVD	7/2/2018	7/17/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_264	Bone Marrow_r2_H3K4me1	EXP-959
NA	GM12878_AbV2_Qiagen	AVD	7/6/2018	7/13/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Qiagen Library Prep	Nb1_p_	Yes	Yes	AVD_265	Qiagen Library Prep Kit Test + Antibody Validation	EXP-960
NA	GM12878_AbV2_Qiagen	AVD	7/6/2018	7/13/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Qiagen Library Prep	Nb1_p_	Yes	Yes	AVD_266	Qiagen Library Prep Kit Test + Antibody Validation	EXP-961
NA	GM12878_AbV2_Qiagen	AVD	7/6/2018	7/13/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Qiagen Library Prep	Nb1_p_	Yes	Yes	AVD_267	Qiagen Library Prep Kit Test + Antibody Validation	EXP-962
NA	GM12878_AbV2_Qiagen	AVD	7/6/2018	7/13/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Qiagen Library Prep	Nb1_p_	Yes	Yes	AVD_268	Qiagen Library Prep Kit Test + Antibody Validation	EXP-963
SAMP-661	E18_fMaSC_1	XH	7/13/2018	7/14/2018	scATAC-seq	sc_ATAC_seq for cell	NB1_p99-100	yes	Yes	XH_44[1]	4 samples combined into one sample	EXP-964
SAMP-662	E18_fMaSC_2	XH	7/13/2018	7/14/2018	scATAC-seq	sc_ATAC_seq for cell	NB1_p99-100	yes	Yes	XH_44[2]	4 samples combined into one sample	EXP-965
SAMP-665	E18_fMaSC_5	XH	7/13/2018	7/14/2018	scATAC-seq	sc_ATAC_seq for cell	NB1_p99-100	yes	Yes	XH_44[3]	4 samples combined into one sample	EXP-966
SAMP-666	E18_fMaSC_7	XH	7/13/2018	7/14/2018	scATAC-seq	sc_ATAC_seq for cell	NB1_p99-100	yes	Yes	XH_44[4]	4 samples combined into one sample	EXP-967
NA	Emily(+) Control/Illumina	XH			ATAC-seq			yes	Yes	XH_45		EXP-968
NA	Emily 1:2 Dilution	XH			ATAC-seq			yes	Yes	XH_46		EXP-969
NA	Emily 1:5 Dilution	XH			ATAC-seq			yes	Yes	XH_47		EXP-970
NA	Emily 1:10 Dilution	XH			ATAC-seq			yes	Yes	XH_48		EXP-971
NA	Emily 1:20 Dilution	XH			ATAC-seq			yes	Yes	XH_49		EXP-972
SAMP-630	JC0001 (2 tubes can be combined)	XH			ATAC-seq			yes	Yes	XH_50		EXP-973
SAMP-630	JC0001 (2 tubes can be combined)	XH			ATAC-seq			yes	Yes	XH_51		EXP-974
SAMP-632	JC0003	XH			ATAC-seq			yes	Yes	XH_52		EXP-975
SAMP-632	JC0003	XH			ATAC-seq			yes	Yes	XH_53		EXP-976
SAMP-633	JC0004	XH			ATAC-seq			yes	Yes	XH_54		EXP-977
SAMP-633	JC0004	XH			ATAC-seq			yes	Yes	XH_55		EXP-978
SAMP-634	JC0005	XH			ATAC-seq			yes	Yes	XH_56		EXP-979
SAMP-634	JC0005	XH			ATAC-seq			yes	Yes	XH_57		EXP-980
NA	human lung	XH			ATAC-seq			yes	Yes	XH_58		EXP-981
NA	human liver	XH			ATAC-seq			yes	Yes	XH_59		EXP-982
SAMP-669	Epi001-King-WTD2MI	XH			scATAC-seq			yes	Yes	XH_60		EXP-983
SAMP-669	Epi001-King-WTD2MI	XH			scATAC-seq			yes	Yes	XH_61		EXP-984
SAMP-694	CEMBA180723_4G	XH			scATAC-seq			yes	Yes	XH_62		EXP-985
SAMP-695	CEMBA180724_4H	XH			scATAC-seq			yes	Yes	XH_63		EXP-986
SAMP-696	CEMBA180730_4H	XH			scATAC-seq			yes	Yes	XH_64		EXP-987
SAMP-697	CEMBA180731_5A	XH			scATAC-seq			yes	Yes	XH_65		EXP-988
SAMP-669	Epi001-King-WTD2MI	XH			scATAC-seq			yes	Yes	XH_66		EXP-989
SAMP-670	Epi001-King-WTD4MI	XH			scATAC-seq			yes	Yes	XH_67		EXP-990
SAMP-652	4	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_543	Syk fl 2 NS	EXP-991
SAMP-653	5	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_544	Syk fl 2 LPS	EXP-992
SAMP-654	6	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_545	Syk fl 2 IL4	EXP-993
SAMP-655	7	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_546	Syk cre 1 NS	EXP-994
SAMP-656	8	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_547	Syk cre 1 LPS	EXP-995
SAMP-657	9	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_548	Syk cre 1 IL4	EXP-996
SAMP-658	10	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_549	Syk cre 2 NS	EXP-997
SAMP-659	11	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_550	Syk cre 2 LPS	EXP-998
SAMP-660	12	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_551	Syk cre 2 IL4	EXP-999
SAMP-700	AG13442	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_552	3rd_x+2_2nd batch	EXP-1000
SAMP-698	AG04054	JYH	7/26/18	7/26/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_553	4th_x+2_2nd batch	EXP-1001
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_554	ATC_50k_1	EXP-1002
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_555	ATC_25k_1	EXP-1003
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_556	ATC_5k_1	EXP-1004
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_557	ATC_0.5k_1	EXP-1005
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_558	ATC_50k_2	EXP-1006
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_559	ATC_25k_2	EXP-1007
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_560	ATC_5k_2	EXP-1008
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_561	ATC_0.5k_2	EXP-1009
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_562	Termomixer(shaking)_50k_1	EXP-1010
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_563	Termomixer(shaking)_25k_1	EXP-1011
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_564	Termomixer(shaking)_5k_1	EXP-1012
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_565	Termomixer(shaking)_0.5k_1	EXP-1013
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_566	Termomixer(shaking)_50k_2	EXP-1014
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_567	Termomixer(shaking)_25k_2	EXP-1015
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_568	Termomixer(shaking)_5k_2	EXP-1016
SAMP-159	GM19240	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_569	Termomixer(shaking)_0.5k_2	EXP-1017
other	GM12878	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_570	ATC_1	EXP-1018
other	GM12878	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_571	Termomixer(shaking)_1	EXP-1019
other	GM12878	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_572	ATC_2	EXP-1020
other	GM12878	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_573	Termomixer(shaking)_2	EXP-1021
other	GM12878	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_574	ATC_3	EXP-1022
other	GM12878	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_575	Termomixer(shaking)_3	EXP-1023
other	GM12878	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_576	ATC_4	EXP-1024
other	GM12878	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_577	Termomixer(shaking)_4	EXP-1025
other	HEK293	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_578	ATC_1	EXP-1026
other	HEK293	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_579	Termomixer(shaking)_1	EXP-1027
other	HEK293	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_580	ATC_2	EXP-1028
other	HEK293	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_581	Termomixer(shaking)_2	EXP-1029
other	HEK293	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_582	ATC_3	EXP-1030
other	HEK293	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_583	Termomixer(shaking)_3	EXP-1031
other	HEK293	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_584	ATC_4	EXP-1032
other	HEK293	JYH	8/1/18	8/1/18	ATAC-seq	ATAC-Seq_Cells	nb1_p	Yes	Yes	JYH_585	Termomixer(shaking)_4	EXP-1033
SAMP-709	CEMBA180807_5A	XH	8/7/18		scATAC-seq	scATAC-seq	nb2_p	Yes	Yes	XH_68		EXP-1034
Other	GM19240 (RSV2)	RM	6/20/18	6/27/18	4C	Epigen 4C	nb1_p118-120	Yes	Yes	RMM_85	One sample two different PCR Primers	EXP-1035
Other	GM19240 (CH12FireV2)	RM	6/20/18	6/27/18	4C	Epigen 4C	nb1_p118-121	Yes	Yes	RMM_86	One sample two different PCR Primers	EXP-1036
SAMP-710	BG625	JIB	8/10/2018	8/13/2018	scRNA-seq	10X Genomics	Exp6	Yes	Yes	JB_1	none	EXP-1037
SAMP-711	JM628	JIB	8/10/2018	8/13/2018	scRNA-seq	10X Genomics	Exp6	Yes	Yes	JB_2	none	EXP-1038
SAMP-712	WT E8.5	XH	8/15/2018		scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_69		EXP-1039
SAMP-713	Aging mouse dorsal hippocampus 3 month	XH	8/14/2018		scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_70[1]		EXP-1040
SAMP-714	Aging mouse dorsal hippocampus 10 month	XH	8/14/2018		scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_70[2]		EXP-1041
SAMP-715	Aging mouse dorsal hippocampus 18 month	XH	8/14/2018		scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_70[3]		EXP-1042
SAMP-780	1 mo. CTC Brain organoid	JIB	8/22/2018		scRNA-seq	10X Genomics	Exp10	Yes	Yes	JB_5		EXP-1043
SAMP-781	3 mo. CTC Brain organoid (FACS unsorted)	JIB	8/22/2018		scRNA-seq	10X Genomics	Exp10	Yes	Yes	JB_6		EXP-1044
SAMP-781	3 mo. CTC Brain organoid (FACS sorted)	JIB	8/22/2018		scRNA-seq	10X Genomics	Exp10	Yes	Yes	JB_7		EXP-1045
SAMP-782	16p_Yc4_3m	JIB	8/22/2018		scRNA-seq	10X Genomics	Exp10	Yes	Yes	JB_8		EXP-1046
SAMP-783	16p_Cc4_3m	JIB	8/22/2018		scRNA-seq	10X Genomics	Exp10	Yes	Yes	JB_9		EXP-1047
SAMP-784	16p_61c3_3m	JIB	8/22/2018		scRNA-seq	10X Genomics	Exp10	Yes	Yes	JB_10		EXP-1048
SAMP-780	1 mo. CTC Brain organoid	XH	8/22/2018	8/23/2018	scRNA-seq	sc_ATAC for cells		Yes	Yes	XH_71[1]		EXP-1049
SAMP-781	3 mo. CTC Brain organoid (FACS unsorted)	XH	8/22/2018	8/23/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_71[2]		EXP-1050
SAMP-781	3 mo. CTC Brain organoid (FACS sorted)	XH	8/22/2018	8/23/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_71[3]		EXP-1051
SAMP-780	1 mo. CTC Brain organoid (FACS unsorted)	XH	8/22/2018	8/23/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_71[4]		EXP-1052
SAMP-750	Laura_osTIR	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_586	R1_NPB	EXP-1053
SAMP-751	Laura_RAD21	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_587	R1_NPB	EXP-1054
SAMP-752	Laura_HDAC	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_588	R1_NPB	EXP-1055
SAMP-753	Laura_dTAG	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_589	R1_NPB	EXP-1056
other	HEK293	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_590	R1_NPB	EXP-1057
SAMP-754	Laura_osTIR	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_591	R2_OMNI	EXP-1058
SAMP-755	Laura_RAD21	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_592	R2_OMNI	EXP-1059
SAMP-756	Laura_HDAC	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_593	R2_OMNI	EXP-1060
SAMP-757	Laura_dTAG	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_594	R2_OMNI	EXP-1061
other	HEK293	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_595	R2_OMNI	EXP-1062
SAMP-789	RG01	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_596		EXP-1063
SAMP-790	RG02	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_597		EXP-1064
SAMP-791	RG03	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_598		EXP-1065
SAMP-792	RG04	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_599		EXP-1066
SAMP-793	RG05	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_600		EXP-1067
SAMP-794	RG06	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_601		EXP-1068
SAMP-795	RG07	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_602		EXP-1069
SAMP-796	RG08	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_603		EXP-1070
SAMP-808	RIN cell	JYH			ATAC-seq	ATAC for cells		Yes	Yes	JYH_604		EXP-1071
Other	GM19240 (O/N)	RM	08/08/2018	09/09/2018	CUT&RUN	Henikoff CnR	nb1_p122-126	Yes	Yes	RMM_87		EXP-1072
Other	GM19240 (O/N)	RM	08/08/2018	09/09/2018	CUT&RUN	Henikoff CnR	nb1_p122-126	Yes	Yes	RMM_88		EXP-1073
